Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
4006,CIN,2022-09-04 (1),,COL,L 4-8,35,30,4,4,1,0,0,3,4,1,0,5,4,.133,.257,.433,.690,13,1,0,0,0,0
4007,CIN,2022-09-04 (2),,COL,W 10-0,37,33,10,9,6,2,0,1,9,3,0,4,3,.273,.351,.424,.776,14,1,0,0,0,0
4008,COL,2022-09-04 (2),@,CIN,L 0-10,36,28,0,4,2,2,0,0,0,2,1,8,9,.143,.333,.214,.548,6,2,0,0,0,0
4009,SDP,2022-09-05,,ARI,L 0-5,31,31,0,4,2,2,0,0,0,0,0,0,7,.129,.129,.194,.323,6,0,0,0,0,0
4010,STL,2022-09-05,,WSN,L 0-6,32,30,0,3,3,0,0,0,0,0,0,2,4,.100,.156,.100,.256,3,0,0,0,0,0
4011,SFG,2022-09-05,@,LAD,W 7-4,40,36,7,9,3,1,0,5,7,1,0,3,11,.250,.325,.694,1.019,25,0,1,0,0,0
4012,DET,2022-09-05,@,LAA,L 0-10,34,32,0,4,2,2,0,0,0,0,0,2,11,.125,.176,.188,.364,6,0,0,0,0,0
4013,KCR,2022-09-05,,CLE,L 5-6 (10),40,36,5,7,4,2,0,1,5,2,0,3,8,.194,.250,.333,.583,12,1,0,0,1,0
4014,LAA,2022-09-05,,DET,W 10-0,42,40,10,16,9,3,1,3,10,0,0,1,7,.400,.405,.750,1.155,30,0,0,0,1,0
4015,MIN,2022-09-05,@,NYY,L 2-5,36,32,2,6,5,0,0,1,2,2,0,4,9,.188,.278,.281,.559,9,2,0,0,0,0
4016,SEA,2022-09-05,,CHW,L 2-3,35,33,2,6,5,1,0,0,2,0,0,2,14,.182,.229,.212,.441,7,0,0,0,0,0
4017,HOU,2022-09-05,,TEX,W 1-0,31,30,1,8,7,1,0,0,1,0,0,1,6,.267,.290,.300,.590,9,1,0,0,0,0
4018,CHW,2022-09-05,@,SEA,W 3-2,35,33,3,5,2,1,0,2,3,1,0,2,5,.152,.200,.364,.564,12,0,0,0,0,0
4019,LAD,2022-09-05,,SFG,L 4-7,35,35,4,9,5,2,0,2,4,0,1,0,11,.257,.257,.486,.743,17,0,0,0,0,0
4020,WSN,2022-09-05,@,STL,W 6-0,47,39,6,14,11,1,1,1,6,0,0,5,6,.359,.435,.513,.948,20,0,1,1,1,0
4021,ARI,2022-09-05,@,SDP,W 5-0,36,32,5,7,3,3,0,1,5,3,0,3,11,.219,.278,.406,.684,13,1,0,0,1,0
4022,CLE,2022-09-05,@,KCR,W 6-5 (10),43,38,6,12,9,2,0,1,6,1,1,2,6,.316,.357,.447,.805,17,1,1,1,1,1
4023,TBR,2022-09-05,,BOS,W 4-3,34,33,4,9,4,5,0,0,4,1,0,0,8,.273,.294,.424,.718,14,0,1,0,0,0
4024,NYY,2022-09-05,,MIN,W 5-2,31,27,5,7,3,1,0,3,5,0,0,3,6,.259,.355,.630,.984,17,3,1,0,0,0
4025,TEX,2022-09-05,@,HOU,L 0-1,30,29,0,3,2,1,0,0,0,0,1,1,10,.103,.133,.138,.271,4,0,0,0,0,0
4026,BOS,2022-09-05,@,TBR,L 3-4,39,34,3,7,5,1,0,1,3,0,0,5,13,.206,.308,.324,.631,11,0,0,0,0,1
4027,MIL,2022-09-05,@,COL,W 6-4,38,34,6,9,6,2,0,1,6,2,0,1,11,.265,.316,.412,.728,14,1,2,0,1,0
4028,COL,2022-09-05,,MIL,L 4-6,38,31,4,5,4,0,0,1,4,0,0,4,6,.161,.289,.258,.548,8,1,2,0,1,0
4029,BAL,2022-09-05 (1),,TOR,L 3-7,35,35,3,8,5,1,0,2,3,0,0,0,9,.229,.229,.429,.657,15,0,0,0,0,0
4030,TOR,2022-09-05 (1),@,BAL,W 7-3,42,39,7,14,11,2,0,1,7,1,0,3,5,.359,.405,.487,.892,19,2,0,0,0,1
4031,TOR,2022-09-05 (2),@,BAL,W 8-4,40,38,8,11,3,4,0,4,8,1,0,2,8,.289,.325,.711,1.036,27,0,0,0,0,0
4032,BAL,2022-09-05 (2),,TOR,L 4-8,39,36,4,10,7,1,0,2,4,0,0,2,3,.278,.316,.472,.788,17,1,0,0,0,0
4033,BAL,2022-09-06,,TOR,W 9-6,41,34,9,9,6,2,1,0,9,1,0,6,7,.265,.390,.382,.773,13,0,1,0,0,0
4034,CHW,2022-09-06,@,SEA,L 0-3,36,33,0,7,6,1,0,0,0,0,1,2,14,.212,.278,.242,.520,8,0,1,0,0,0
4035,ATL,2022-09-06,@,OAK,W 10-9,43,36,10,13,10,2,0,1,10,0,0,5,6,.361,.419,.500,.919,18,2,0,0,2,0
4036,LAD,2022-09-06,,SFG,W 6-3,33,31,6,8,3,2,0,3,6,1,0,2,6,.258,.303,.613,.916,19,0,0,0,0,0
4037,WSN,2022-09-06,@,STL,L 1-4,33,32,1,7,4,3,0,0,1,0,0,1,7,.219,.242,.313,.555,10,2,0,0,0,0
4038,MIA,2022-09-06,@,PHI,L 2-3,36,29,2,6,5,1,0,0,2,0,2,4,13,.207,.314,.241,.556,7,0,1,1,1,0
4039,ARI,2022-09-06,@,SDP,L 5-6,38,36,5,10,6,1,0,3,5,1,0,2,9,.278,.316,.556,.871,20,1,0,0,0,0
4040,NYM,2022-09-06,@,PIT,L 2-8,37,31,2,7,6,0,0,1,2,0,0,4,4,.226,.333,.323,.656,10,2,1,1,0,0
4041,PIT,2022-09-06,,NYM,W 8-2,39,34,8,12,9,1,0,2,7,1,0,4,8,.353,.410,.559,.969,19,0,0,0,1,0
4042,CIN,2022-09-06,@,CHC,L 3-9,35,32,3,4,1,1,1,1,3,0,0,3,14,.125,.200,.313,.513,10,0,0,0,0,0
4043,MIL,2022-09-06,@,COL,L 7-10 (10),41,37,7,9,3,4,0,2,7,1,0,4,10,.243,.317,.514,.831,19,1,0,0,0,0
4044,COL,2022-09-06,,MIL,W 10-7 (10),41,38,10,10,4,2,0,4,10,0,0,3,8,.263,.317,.632,.949,24,0,0,0,0,1
4045,SDP,2022-09-06,,ARI,W 6-5,36,32,6,6,3,0,0,3,6,0,0,4,6,.188,.278,.469,.747,15,0,0,0,0,0
4046,STL,2022-09-06,,WSN,W 4-1,32,30,4,8,4,2,0,2,4,0,0,1,6,.267,.281,.533,.815,16,1,0,0,1,0
4047,CHC,2022-09-06,,CIN,W 9-3,43,28,9,9,5,1,1,2,9,2,0,11,5,.321,.512,.643,1.155,18,1,1,2,1,0
4048,SFG,2022-09-06,@,LAD,L 3-6,35,35,3,8,6,0,0,2,3,0,0,0,5,.229,.229,.400,.629,14,0,0,0,0,0
4049,PHI,2022-09-06,,MIA,W 3-2,33,28,3,6,3,2,0,1,3,0,0,4,10,.214,.303,.393,.696,11,0,0,0,1,1
4050,DET,2022-09-06,@,LAA,L 4-5 (10),40,37,4,8,5,3,0,0,4,0,0,2,7,.216,.275,.297,.572,11,1,1,0,0,1
4051,KCR,2022-09-06,,CLE,L 1-4,30,29,1,4,3,0,0,1,1,0,1,1,9,.138,.167,.241,.408,7,1,0,0,0,0
4052,LAA,2022-09-06,,DET,W 5-4 (10),36,34,5,7,3,1,0,3,4,0,0,2,6,.206,.250,.500,.750,17,2,0,0,0,0
4053,SEA,2022-09-06,,CHW,W 3-0,34,29,3,6,4,1,0,1,2,1,0,4,4,.207,.324,.345,.668,10,1,1,0,0,0
4054,HOU,2022-09-06,,TEX,L 3-4,39,35,3,8,7,0,0,1,3,5,0,3,9,.229,.289,.314,.604,11,0,0,0,0,0
4055,TOR,2022-09-06,@,BAL,L 6-9,41,39,6,13,8,4,0,1,5,0,0,2,9,.333,.366,.513,.879,20,1,0,0,0,0
4056,CLE,2022-09-06,@,KCR,W 4-1,37,35,4,10,9,1,0,0,4,0,1,1,5,.286,.324,.314,.639,11,0,1,0,0,0
4057,TBR,2022-09-06,,BOS,W 8-4,37,34,8,13,6,4,0,3,8,0,0,2,8,.382,.432,.765,1.197,26,2,1,0,0,0
4058,OAK,2022-09-06,,ATL,L 9-10,40,35,9,9,4,2,0,3,9,0,0,3,13,.257,.350,.571,.921,20,1,2,0,0,0
4059,TEX,2022-09-06,@,HOU,W 4-3,39,35,4,8,6,2,0,0,2,3,1,4,15,.229,.308,.286,.593,10,0,0,0,0,0
4060,BOS,2022-09-06,@,TBR,L 4-8,34,32,4,6,4,0,0,2,4,0,0,2,10,.188,.235,.375,.610,12,1,0,0,0,0
4061,TOR,2022-09-07,@,BAL,W 4-1,40,36,4,9,9,0,0,0,3,1,0,4,6,.250,.325,.250,.575,9,0,0,0,0,0
4062,CLE,2022-09-07,@,KCR,L 1-2,37,35,1,8,6,2,0,0,1,1,0,2,4,.229,.270,.286,.556,10,0,0,0,0,0
4063,TBR,2022-09-07,,BOS,W 1-0,31,27,1,4,2,2,0,0,1,2,0,4,4,.148,.258,.222,.480,6,0,0,0,0,1
4064,OAK,2022-09-07,,ATL,L 3-7,34,30,3,3,1,1,0,1,3,0,0,4,16,.100,.206,.233,.439,7,0,0,0,0,0
4065,TEX,2022-09-07,@,HOU,L 3-4 (10),38,34,3,5,4,0,0,1,3,1,0,3,11,.147,.216,.235,.452,8,1,0,1,0,0
4066,BOS,2022-09-07,@,TBR,L 0-1,37,33,0,6,4,2,0,0,0,1,0,4,9,.182,.270,.242,.513,8,0,0,0,0,0
4067,SDP,2022-09-07,,ARI,W 6-3,38,34,6,10,6,1,0,3,6,1,0,3,5,.294,.368,.588,.957,20,0,1,0,0,0
4068,STL,2022-09-07,,WSN,W 6-5,36,34,6,9,5,3,0,1,6,0,0,2,8,.265,.306,.441,.747,15,0,0,0,0,0
4069,CHC,2022-09-07,,CIN,L 1-7,37,36,1,12,11,1,0,0,1,0,0,1,9,.333,.351,.361,.712,13,3,0,0,0,0
4070,SFG,2022-09-07,@,LAD,L 3-7,37,33,3,8,6,0,0,2,3,0,0,3,12,.242,.306,.424,.730,14,1,0,1,0,0
4071,PHI,2022-09-07,,MIA,W 4-3,32,31,4,8,3,3,0,2,4,0,1,1,10,.258,.281,.548,.830,17,0,0,0,0,0
4072,BAL,2022-09-07,,TOR,L 1-4,31,30,1,3,1,2,0,0,1,0,0,1,7,.100,.129,.167,.296,5,0,0,0,0,0
4073,CHW,2022-09-07,@,SEA,W 9-6,40,34,9,8,5,2,0,1,8,1,0,3,12,.235,.282,.382,.664,13,0,0,1,2,1
4074,ATL,2022-09-07,@,OAK,W 7-3,40,36,7,10,7,1,0,2,7,0,0,1,5,.278,.350,.472,.822,17,1,3,0,0,0
4075,LAD,2022-09-07,,SFG,W 7-3,42,35,7,11,7,2,0,2,7,0,0,6,9,.314,.429,.543,.971,19,0,1,0,0,0
4076,WSN,2022-09-07,@,STL,L 5-6,38,34,5,10,8,0,1,1,5,0,0,3,7,.294,.351,.441,.793,15,2,0,1,0,0
4077,MIA,2022-09-07,@,PHI,L 3-4,36,36,3,10,9,0,0,1,3,0,1,0,8,.278,.278,.361,.639,13,0,0,0,0,0
4078,ARI,2022-09-07,@,SDP,L 3-6,34,29,3,6,2,1,0,3,3,0,1,4,8,.207,.303,.552,.855,16,2,0,1,0,0
4079,CIN,2022-09-07,@,CHC,W 7-1,38,36,7,10,6,0,1,3,6,0,1,2,10,.278,.316,.583,.899,21,0,0,0,0,0
4080,MIL,2022-09-07,@,COL,L 4-8,35,34,4,7,3,1,1,2,4,0,0,1,11,.206,.229,.471,.699,16,0,0,0,0,0
4081,COL,2022-09-07,,MIL,W 8-4,35,33,8,9,4,3,0,2,8,0,0,2,9,.273,.314,.545,.860,18,0,0,0,0,0
4082,DET,2022-09-07,@,LAA,W 5-4,41,38,5,13,6,3,0,4,5,0,0,3,7,.342,.390,.737,1.127,28,1,0,0,0,0
4083,KCR,2022-09-07,,CLE,W 2-1,39,30,2,6,5,1,0,0,2,2,1,8,7,.200,.359,.233,.592,7,0,0,0,1,1
4084,LAA,2022-09-07,,DET,L 4-5,42,38,4,11,7,1,0,3,4,1,0,4,14,.289,.357,.553,.910,21,0,0,0,0,0
4085,SEA,2022-09-07,,CHW,L 6-9,42,35,6,7,2,3,0,2,6,0,0,6,12,.200,.310,.457,.767,16,0,0,0,1,0
4086,HOU,2022-09-07,,TEX,W 4-3 (10),39,30,4,4,3,0,0,1,3,0,1,8,6,.133,.316,.233,.549,7,0,0,1,0,2
4087,MIN,2022-09-07 (1),@,NYY,L 4-5 (12),48,45,4,11,9,1,0,1,4,0,0,3,11,.244,.292,.333,.625,15,1,0,0,0,0
4088,NYY,2022-09-07 (1),,MIN,W 5-4 (12),46,42,5,9,6,1,0,2,5,2,1,4,14,.214,.283,.381,.664,16,3,0,0,0,2
4089,NYM,2022-09-07 (1),@,PIT,W 5-1,38,36,5,10,6,2,0,2,5,0,0,0,7,.278,.289,.500,.789,18,0,1,0,1,0
4090,PIT,2022-09-07 (1),,NYM,L 1-5,34,33,1,7,5,2,0,0,1,1,0,1,11,.212,.235,.273,.508,9,1,0,0,0,0
4091,NYM,2022-09-07 (2),@,PIT,W 10-0,50,42,10,17,11,6,0,0,9,1,0,7,8,.405,.500,.548,1.048,23,2,1,0,0,0
4092,PIT,2022-09-07 (2),,NYM,L 0-10,31,30,0,4,4,0,0,0,0,0,0,1,10,.133,.161,.133,.295,4,1,0,0,0,0
4093,MIN,2022-09-07 (2),@,NYY,L 1-7,37,35,1,8,5,2,0,1,1,0,0,2,17,.229,.270,.371,.642,13,0,0,0,0,0
4094,NYY,2022-09-07 (2),,MIN,W 7-1,39,29,7,6,3,2,0,1,7,4,0,10,7,.207,.410,.379,.790,11,0,0,0,0,1
4095,NYY,2022-09-08,,MIN,L 3-4,40,36,3,9,6,2,0,1,2,1,0,4,10,.250,.325,.389,.714,14,1,0,0,0,1
4096,CIN,2022-09-08,@,CHC,W 4-3,40,34,4,9,7,0,1,1,4,0,0,6,4,.265,.375,.412,.787,14,2,0,0,0,0
4097,WSN,2022-09-08,@,STL,W 11-6,47,43,11,18,13,4,0,1,11,0,0,2,5,.419,.426,.581,1.007,25,0,0,0,2,0
4098,MIA,2022-09-08,@,PHI,W 6-5,44,39,6,12,7,3,0,2,5,0,0,3,7,.308,.386,.538,.925,21,1,2,0,0,0
4099,STL,2022-09-08,,WSN,L 6-11,43,38,6,11,8,1,0,2,6,0,0,5,4,.289,.372,.474,.846,18,1,0,0,0,0
4100,CHC,2022-09-08,,CIN,L 3-4,35,31,3,7,3,2,1,1,3,1,0,1,14,.226,.265,.452,.716,14,0,1,1,1,0
4101,PHI,2022-09-08,,MIA,L 5-6,34,34,5,9,5,2,1,1,5,0,0,0,8,.265,.265,.471,.735,16,3,0,0,0,0
4102,CHW,2022-09-08,@,OAK,W 14-2,50,47,14,21,11,5,0,5,14,0,0,3,7,.447,.480,.872,1.352,41,1,0,0,0,0
4103,MIN,2022-09-08,@,NYY,W 4-3,35,34,4,8,6,1,0,1,4,0,0,1,6,.235,.257,.353,.610,12,0,0,0,0,0
4104,OAK,2022-09-08,,CHW,L 2-14,35,32,2,6,4,2,0,0,2,0,0,2,13,.188,.229,.250,.479,8,0,0,0,1,0
4105,MIL,2022-09-08 (1),,SFG,W 2-1,28,26,2,3,1,2,0,0,2,1,0,2,6,.115,.179,.192,.371,5,1,0,0,0,0
4106,SFG,2022-09-08 (1),@,MIL,L 1-2,30,29,1,3,2,1,0,0,1,0,0,0,14,.103,.133,.138,.271,4,1,1,0,0,0
4107,SFG,2022-09-08 (2),@,MIL,L 2-4,35,31,2,4,2,0,1,1,2,0,0,4,13,.129,.229,.290,.519,9,0,0,0,0,0
4108,MIL,2022-09-08 (2),,SFG,W 4-2,37,29,4,6,5,1,0,0,2,1,0,6,8,.207,.351,.241,.593,7,1,1,0,1,1
4109,TEX,2022-09-09,,TOR,L 3-4,35,34,3,7,3,3,0,1,3,2,0,0,7,.206,.229,.382,.611,13,0,1,0,0,0
4110,CHC,2022-09-09,,SFG,W 4-2,30,26,4,5,3,0,0,2,4,1,0,2,14,.192,.276,.423,.699,11,1,1,1,0,0
4111,PIT,2022-09-09,,STL,W 8-2,38,35,8,15,10,2,2,1,8,0,1,3,11,.429,.474,.686,1.159,24,0,0,0,0,0
4112,WSN,2022-09-09,@,PHI,L 3-5,36,36,3,10,7,1,1,1,3,2,0,0,4,.278,.278,.444,.722,16,1,0,0,0,0
4113,LAD,2022-09-09,@,SDP,L 4-5 (10),39,35,4,6,4,0,0,2,4,1,0,2,12,.171,.231,.343,.574,12,0,1,0,1,0
4114,STL,2022-09-09,@,PIT,L 2-8,37,34,2,6,3,3,0,0,2,2,0,3,5,.176,.243,.265,.508,9,1,0,0,0,0
4115,MIA,2022-09-09,,NYM,W 6-3,38,32,6,10,3,5,0,2,6,0,0,6,10,.313,.421,.656,1.077,21,1,0,0,0,0
4116,SFG,2022-09-09,@,CHC,L 2-4,36,31,2,3,1,2,0,0,2,0,0,4,10,.097,.222,.161,.384,5,0,1,0,0,0
4117,ATL,2022-09-09,@,SEA,W 6-4,40,37,6,10,5,1,0,4,6,2,0,2,10,.270,.325,.622,.947,23,0,1,0,0,0
4118,ARI,2022-09-09,@,COL,L 10-13,40,35,10,9,6,0,0,3,10,2,0,4,5,.257,.350,.514,.864,18,1,1,0,0,0
4119,CIN,2022-09-09,@,MIL,W 8-2,43,41,8,17,9,4,1,3,7,0,1,1,8,.415,.442,.780,1.222,32,1,1,0,0,0
4120,BOS,2022-09-09,@,BAL,L 2-3,39,35,2,9,6,2,0,1,2,0,0,4,6,.257,.333,.400,.733,14,2,0,0,0,0
4121,DET,2022-09-09,@,KCR,W 10-2,47,44,10,17,11,3,0,3,9,0,0,3,10,.386,.426,.659,1.085,29,0,0,0,0,0
4122,BAL,2022-09-09,,BOS,W 3-2,34,27,3,5,4,1,0,0,2,0,1,6,8,.185,.353,.222,.575,6,0,1,0,0,0
4123,SEA,2022-09-09,,ATL,L 4-6,36,32,4,6,2,1,0,3,4,0,0,4,12,.188,.278,.500,.778,16,1,0,0,0,0
4124,CLE,2022-09-09,@,MIN,W 7-6,42,41,7,15,11,1,0,3,7,1,0,0,5,.366,.381,.610,.991,25,1,1,0,0,0
4125,LAA,2022-09-09,@,HOU,L 3-4,33,32,3,5,2,1,0,2,3,1,0,1,8,.156,.182,.375,.557,12,0,0,0,0,0
4126,NYY,2022-09-09,,TBR,L 2-4,38,36,2,9,8,0,0,1,2,0,0,2,11,.250,.289,.333,.623,12,0,0,0,0,0
4127,HOU,2022-09-09,,LAA,W 4-3,35,28,4,6,3,1,0,2,4,0,1,7,5,.214,.371,.464,.836,13,1,0,0,0,0
4128,CHW,2022-09-09,@,OAK,W 5-3,38,36,5,7,5,1,0,1,5,1,0,1,8,.194,.237,.306,.542,11,0,1,0,0,0
4129,MIN,2022-09-09,,CLE,L 6-7,43,40,6,14,10,3,0,1,5,0,0,2,11,.350,.395,.500,.895,20,1,1,0,0,0
4130,KCR,2022-09-09,,DET,L 2-10,35,32,2,6,4,2,0,0,2,0,0,3,5,.188,.257,.250,.507,8,1,0,0,0,0
4131,TBR,2022-09-09,@,NYY,W 4-2,42,37,4,11,7,4,0,0,4,1,0,4,5,.297,.381,.405,.786,15,0,1,0,0,0
4132,OAK,2022-09-09,,CHW,L 3-5,34,31,3,6,4,2,0,0,3,0,0,3,10,.194,.265,.258,.523,8,2,0,0,0,0
4133,TOR,2022-09-09,@,TEX,W 4-3,37,34,4,10,6,2,1,1,4,1,2,3,8,.294,.351,.500,.851,17,1,0,0,0,0
4134,COL,2022-09-09,,ARI,W 13-10,44,36,13,14,5,4,0,5,12,0,2,8,8,.389,.500,.917,1.417,33,2,0,0,0,0
4135,PHI,2022-09-09,,WSN,W 5-3,34,33,5,13,9,1,1,2,5,0,0,0,4,.394,.412,.667,1.078,22,4,1,0,0,0
4136,MIL,2022-09-09,,CIN,L 2-8,30,29,2,5,3,1,0,1,2,0,1,0,11,.172,.200,.310,.510,9,2,1,0,0,0
4137,SDP,2022-09-09,,LAD,W 5-4 (10),41,36,5,8,7,0,0,1,4,1,0,4,7,.222,.317,.306,.623,11,1,1,0,0,1
4138,NYM,2022-09-09,@,MIA,L 3-6,36,32,3,7,5,1,0,1,3,0,0,3,5,.219,.306,.344,.649,11,2,1,0,0,0
4139,COL,2022-09-10,,ARI,W 4-1,37,32,4,9,4,4,0,1,4,1,0,4,3,.281,.351,.500,.851,16,0,0,0,1,1
4140,PHI,2022-09-10,,WSN,W 8-5,39,33,8,9,3,2,0,4,8,0,0,6,3,.273,.385,.697,1.082,23,2,0,0,0,0
4141,MIL,2022-09-10,,CIN,W 5-1,34,29,5,6,1,2,1,2,5,0,0,5,11,.207,.324,.552,.875,16,1,0,0,0,1
4142,SDP,2022-09-10,,LAD,L 4-8,36,33,4,9,5,2,0,2,4,0,1,2,7,.273,.306,.515,.821,17,1,0,0,1,0
4143,NYM,2022-09-10,@,MIA,W 11-3,47,41,11,16,9,4,0,3,11,0,0,5,11,.390,.447,.707,1.154,29,1,0,0,1,0
4144,BOS,2022-09-10,@,BAL,W 17-4,54,46,17,21,16,3,0,2,17,0,0,6,7,.457,.537,.652,1.189,30,1,2,0,0,0
4145,DET,2022-09-10,@,KCR,W 8-4 (8),36,33,8,11,6,1,3,1,8,0,0,3,6,.333,.389,.636,1.025,21,2,0,0,0,0
4146,BAL,2022-09-10,,BOS,L 4-17,36,35,4,8,6,1,0,1,4,0,0,0,7,.229,.222,.343,.565,12,0,0,0,1,0
4147,SEA,2022-09-10,,ATL,W 3-1,33,30,3,6,3,1,0,2,3,0,0,2,7,.200,.273,.433,.706,13,0,1,0,0,0
4148,CLE,2022-09-10,@,MIN,W 6-4,42,33,6,7,5,1,0,1,6,2,0,7,7,.212,.381,.333,.714,11,1,2,0,0,0
4149,LAA,2022-09-10,@,HOU,W 6-1,39,36,6,11,7,3,0,1,6,2,0,2,11,.306,.359,.472,.831,17,0,1,0,0,0
4150,NYY,2022-09-10,,TBR,W 10-3,40,39,10,15,13,0,0,2,9,0,0,0,6,.385,.400,.538,.938,21,0,1,0,0,0
4151,TEX,2022-09-10,,TOR,L 7-11,41,39,7,13,9,2,0,2,7,2,0,1,13,.333,.366,.538,.904,21,1,1,0,0,0
4152,CHC,2022-09-10,,SFG,L 2-5,34,33,2,7,4,2,1,0,1,0,0,1,8,.212,.235,.333,.569,11,0,0,0,0,0
4153,PIT,2022-09-10,,STL,L 5-7,39,34,5,10,5,2,0,3,5,0,0,5,1,.294,.385,.618,1.002,21,3,0,0,0,0
4154,WSN,2022-09-10,@,PHI,L 5-8,40,38,5,11,8,2,0,1,5,0,0,2,6,.289,.325,.421,.746,16,0,0,0,0,0
4155,LAD,2022-09-10,@,SDP,W 8-4,41,36,8,11,5,4,1,1,8,0,0,5,10,.306,.390,.556,.946,20,2,0,0,0,0
4156,STL,2022-09-10,@,PIT,W 7-5,41,37,7,11,4,5,0,2,7,0,1,3,4,.297,.366,.595,.960,22,0,1,0,0,0
4157,MIA,2022-09-10,,NYM,L 3-11,36,35,3,9,7,2,0,0,2,0,0,1,11,.257,.278,.314,.592,11,1,0,0,0,0
4158,SFG,2022-09-10,@,CHC,W 5-2,38,36,5,11,6,3,0,2,4,0,0,2,9,.306,.342,.556,.898,20,1,0,0,0,0
4159,ATL,2022-09-10,@,SEA,L 1-3,30,30,1,3,3,0,0,0,1,1,0,0,9,.100,.100,.100,.200,3,1,0,0,0,0
4160,ARI,2022-09-10,@,COL,L 1-4,32,29,1,5,5,0,0,0,1,0,1,3,8,.172,.250,.172,.422,5,2,0,0,0,0
4161,CIN,2022-09-10,@,MIL,L 1-5,30,27,1,1,0,1,0,0,1,1,0,2,5,.037,.100,.074,.174,2,0,0,0,1,0
4162,HOU,2022-09-10,,LAA,L 1-6,34,31,1,7,5,2,0,0,0,0,0,2,10,.226,.294,.290,.584,9,2,1,0,0,0
4163,CHW,2022-09-10,@,OAK,W 10-2,49,43,10,20,18,1,0,1,10,1,0,4,6,.465,.490,.558,1.048,24,2,0,0,2,0
4164,MIN,2022-09-10,,CLE,L 4-6,40,37,4,12,8,4,0,0,3,0,0,2,6,.324,.350,.432,.782,16,1,0,0,1,0
4165,KCR,2022-09-10,,DET,L 4-8 (8),28,26,4,4,3,1,0,0,3,0,0,2,5,.154,.214,.192,.407,5,0,0,0,0,0
4166,TBR,2022-09-10,@,NYY,L 3-10,35,34,3,7,5,2,0,0,3,0,0,1,9,.206,.229,.265,.493,9,0,0,0,0,0
4167,OAK,2022-09-10,,CHW,L 2-10,35,31,2,3,3,0,0,0,1,0,0,1,9,.097,.171,.097,.268,3,0,2,0,1,0
4168,TOR,2022-09-10,@,TEX,W 11-7,49,41,11,15,6,7,0,2,11,1,0,8,5,.366,.469,.683,1.152,28,1,0,0,0,0
4169,HOU,2022-09-11,,LAA,W 12-4,44,35,12,12,6,1,0,5,11,1,0,8,9,.343,.477,.800,1.277,28,0,1,0,0,1
4170,CHW,2022-09-11,@,OAK,L 3-10,33,29,3,4,2,2,0,0,2,0,0,2,9,.138,.212,.207,.419,6,1,1,0,1,0
4171,MIN,2022-09-11,,CLE,L 1-4,35,32,1,5,4,1,0,0,1,1,0,3,11,.156,.229,.188,.416,6,0,0,0,0,0
4172,KCR,2022-09-11,,DET,W 4-0,33,28,4,7,4,2,0,1,4,0,1,3,8,.250,.333,.429,.762,12,0,1,0,1,0
4173,TBR,2022-09-11,@,NYY,L 4-10,39,36,4,10,8,2,0,0,4,0,0,3,9,.278,.333,.333,.667,12,1,0,0,0,0
4174,OAK,2022-09-11,,CHW,W 10-3,41,37,10,14,8,3,1,2,10,0,0,2,5,.378,.425,.676,1.101,25,0,1,1,0,0
4175,TOR,2022-09-11,@,TEX,L 1-4,38,33,1,7,5,2,0,0,1,0,0,5,11,.212,.316,.273,.589,9,1,0,0,0,0
4176,TEX,2022-09-11,,TOR,W 4-1,36,33,4,9,5,2,0,2,4,2,0,2,10,.273,.333,.515,.848,17,0,1,0,0,0
4177,CHC,2022-09-11,,SFG,L 2-4,38,36,2,12,8,2,1,1,2,1,0,1,5,.333,.368,.528,.896,19,2,1,0,0,0
4178,PIT,2022-09-11,,STL,L 3-4,36,33,3,7,5,0,0,2,3,2,0,2,7,.212,.257,.394,.651,13,0,0,1,0,0
4179,WSN,2022-09-11,@,PHI,L 5-7,40,37,5,11,8,3,0,0,5,0,0,2,9,.297,.325,.378,.703,14,0,0,0,1,0
4180,LAD,2022-09-11,@,SDP,W 11-2,41,37,11,12,6,2,0,4,11,0,0,3,8,.324,.390,.703,1.093,26,2,1,0,0,2
4181,COL,2022-09-11,,ARI,L 6-12,36,33,6,6,4,1,0,1,6,0,0,2,14,.182,.250,.303,.553,10,1,1,0,0,0
4182,PHI,2022-09-11,,WSN,W 7-5,39,32,7,10,6,2,0,2,7,0,0,6,5,.313,.410,.563,.973,18,1,0,0,1,0
4183,MIL,2022-09-11,,CIN,W 7-6,39,33,7,9,5,1,0,3,7,0,0,5,6,.273,.385,.576,.960,19,0,1,0,0,0
4184,SDP,2022-09-11,,LAD,L 2-11,37,34,2,6,4,1,0,1,1,0,0,2,11,.176,.243,.294,.537,10,0,1,0,0,0
4185,NYM,2022-09-11,@,MIA,W 9-3,46,39,9,14,9,2,0,3,9,2,0,5,9,.359,.457,.641,1.098,25,2,2,0,0,0
4186,BOS,2022-09-11,@,BAL,W 1-0,33,26,1,4,4,0,0,0,1,1,0,4,7,.154,.258,.154,.412,4,3,0,1,1,0
4187,DET,2022-09-11,@,KCR,L 0-4,31,30,0,4,3,1,0,0,0,0,0,1,7,.133,.161,.167,.328,5,1,0,0,0,0
4188,BAL,2022-09-11,,BOS,L 0-1,36,30,0,3,3,0,0,0,0,1,0,4,14,.100,.250,.100,.350,3,0,2,0,0,0
