Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
2892,PHI,2023-07-20,,MIL,L 0-4,32,29,0,2,2,0,0,0,0,0,0,2,13,.069,.156,.069,.225,2,1,1,0,0,0
2893,NYM,2023-07-20,,CHW,L 2-6,35,30,2,4,2,1,0,1,2,1,0,5,8,.133,.257,.267,.524,8,1,0,0,0,0
2894,ARI,2023-07-20,@,ATL,L 5-7,36,33,5,6,2,0,1,3,5,1,0,2,15,.182,.250,.515,.765,17,0,1,0,0,0
2895,TBR,2023-07-20,,BAL,L 3-4 (10),41,36,3,9,7,2,0,0,3,1,0,3,13,.250,.341,.306,.647,11,2,2,0,0,0
2896,CHW,2023-07-20,@,NYM,W 6-2,37,33,6,9,6,2,1,0,6,1,0,2,9,.273,.297,.394,.691,13,1,0,0,2,0
2897,TOR,2023-07-20,,SDP,W 4-0,38,29,4,9,7,0,0,2,4,1,1,8,7,.310,.474,.517,.991,15,2,1,0,0,0
2898,BAL,2023-07-20,@,TBR,W 4-3 (10),36,33,4,6,5,0,1,0,3,0,0,0,14,.182,.171,.242,.414,8,0,0,1,2,0
2899,SEA,2023-07-20,,MIN,W 5-0,37,32,5,8,5,1,0,2,4,0,0,2,11,.250,.351,.469,.820,15,0,3,0,0,0
2900,STL,2023-07-20,@,CHC,W 7-2,42,35,7,10,4,4,0,2,7,1,0,7,8,.286,.405,.571,.976,20,4,0,0,0,0
2901,SFG,2023-07-20,@,CIN,L 1-5,30,28,1,2,0,1,0,1,1,0,0,2,8,.071,.133,.214,.348,6,0,0,0,0,0
2902,MIL,2023-07-20,@,PHI,W 4-0,36,33,4,8,5,2,0,1,4,0,0,3,9,.242,.306,.394,.699,13,1,0,0,0,0
2903,CHC,2023-07-20,,STL,L 2-7,38,33,2,6,2,2,2,0,2,0,0,4,8,.182,.289,.364,.653,12,0,1,0,0,0
2904,ATL,2023-07-20,,ARI,W 7-5,32,31,7,8,1,2,1,4,7,0,1,1,5,.258,.281,.774,1.055,24,0,0,0,0,0
2905,CIN,2023-07-20,,SFG,W 5-1,37,33,5,12,7,4,0,1,5,1,1,4,6,.364,.432,.576,1.008,19,0,0,0,0,0
2906,SDP,2023-07-20,@,TOR,L 0-4,34,30,0,6,6,0,0,0,0,0,0,3,6,.200,.294,.200,.494,6,3,1,0,0,0
2907,PIT,2023-07-21,@,LAA,L 5-8,37,35,5,8,3,1,0,4,5,0,0,1,13,.229,.270,.600,.870,21,0,1,0,0,0
2908,CHC,2023-07-21,,STL,W 4-3,34,33,4,9,5,2,0,2,4,1,0,1,8,.273,.294,.515,.809,17,0,0,0,0,0
2909,COL,2023-07-21,@,MIA,W 6-1,40,36,6,9,5,1,0,3,6,0,0,3,14,.250,.325,.528,.853,19,0,1,0,0,0
2910,ATL,2023-07-21,@,MIL,W 6-4,37,32,6,6,3,1,0,2,6,0,0,3,11,.188,.270,.406,.677,13,0,1,0,1,0
2911,WSN,2023-07-21,,SFG,W 5-3,33,30,5,7,2,3,0,2,5,1,0,2,4,.233,.303,.533,.836,16,0,1,0,0,0
2912,CIN,2023-07-21,,ARI,W 9-6,42,33,9,9,6,2,0,1,9,2,1,7,6,.273,.429,.424,.853,14,0,2,0,0,1
2913,SDP,2023-07-21,@,DET,W 5-4,38,36,5,9,4,2,1,2,5,0,0,2,7,.250,.289,.528,.817,19,0,0,0,0,0
2914,TBR,2023-07-21,,BAL,W 3-0,32,31,3,7,3,2,0,2,3,0,0,1,8,.226,.250,.484,.734,15,0,0,0,0,0
2915,CHW,2023-07-21,@,MIN,L 4-9,37,35,4,8,4,2,0,2,4,0,0,2,12,.229,.270,.457,.727,16,0,0,0,0,0
2916,NYY,2023-07-21,,KCR,W 5-4,33,29,5,5,2,0,0,3,5,0,0,2,6,.172,.273,.483,.755,14,1,2,0,0,0
2917,TOR,2023-07-21,@,SEA,L 2-3,38,32,2,6,5,0,0,1,1,1,0,6,11,.188,.316,.281,.597,9,1,0,0,0,0
2918,BAL,2023-07-21,@,TBR,L 0-3,31,29,0,2,1,1,0,0,0,0,0,2,14,.069,.129,.103,.232,3,0,0,0,0,0
2919,SEA,2023-07-21,,TOR,W 3-2,40,34,3,10,8,2,0,0,3,1,0,5,11,.294,.385,.353,.738,12,1,0,1,0,1
2920,HOU,2023-07-21,@,OAK,W 6-4,37,36,6,9,5,0,0,4,6,1,0,1,6,.250,.270,.583,.854,21,0,0,0,0,0
2921,MIN,2023-07-21,,CHW,W 9-4,37,32,9,9,4,1,0,4,9,0,0,4,7,.281,.378,.688,1.066,22,2,1,0,0,0
2922,KCR,2023-07-21,@,NYY,L 4-5,38,36,4,9,4,3,0,2,4,1,0,1,4,.250,.289,.500,.789,18,0,1,0,0,0
2923,BOS,2023-07-21,,NYM,L 4-5,37,33,4,8,6,1,1,0,4,1,0,3,9,.242,.297,.333,.631,11,0,0,0,1,0
2924,OAK,2023-07-21,,HOU,L 4-6,39,32,4,7,5,2,0,0,4,1,0,5,6,.219,.333,.281,.615,9,1,1,0,1,0
2925,LAA,2023-07-21,,PIT,W 8-5,36,30,8,6,1,1,0,4,8,1,0,5,13,.200,.333,.633,.967,19,1,1,0,0,0
2926,TEX,2023-07-21,,LAD,L 5-11,36,26,5,4,0,2,0,2,5,0,1,8,7,.154,.333,.462,.795,12,1,0,0,2,0
2927,CLE,2023-07-21,,PHI,W 6-5,40,36,6,13,10,3,0,0,6,2,0,3,8,.361,.410,.444,.855,16,0,0,1,0,0
2928,DET,2023-07-21,,SDP,L 4-5,37,33,4,8,5,0,1,2,4,0,0,3,9,.242,.297,.485,.782,16,0,0,0,1,0
2929,PHI,2023-07-21,@,CLE,L 5-6,42,34,5,8,5,0,1,2,5,0,0,8,9,.235,.381,.471,.852,16,0,0,0,0,0
2930,LAD,2023-07-21,@,TEX,W 11-5,47,37,11,13,8,4,0,1,11,1,0,8,8,.351,.478,.541,1.019,20,1,1,1,0,1
2931,NYM,2023-07-21,@,BOS,W 5-4,39,38,5,13,8,3,0,2,5,1,0,0,7,.342,.342,.579,.921,22,1,0,1,0,0
2932,ARI,2023-07-21,@,CIN,L 6-9,38,34,6,7,2,1,1,3,6,0,0,4,9,.206,.289,.559,.848,19,0,0,0,0,0
2933,STL,2023-07-21,@,CHC,L 3-4,41,34,3,7,7,0,0,0,3,2,0,5,12,.206,.341,.206,.547,7,2,2,0,0,0
2934,MIA,2023-07-21,,COL,L 1-6,36,34,1,7,6,1,0,0,1,0,0,2,8,.206,.250,.235,.485,8,0,0,0,0,0
2935,SFG,2023-07-21,@,WSN,L 3-5,33,31,3,5,3,0,0,2,3,0,0,2,12,.161,.212,.355,.567,11,1,0,0,0,0
2936,MIL,2023-07-21,,ATL,L 4-6,35,30,4,6,3,2,0,1,4,0,0,5,10,.200,.314,.367,.681,11,2,0,0,0,0
2937,STL,2023-07-22,@,CHC,L 6-8,42,36,6,10,6,2,0,2,5,0,0,5,11,.278,.357,.500,.857,18,1,0,0,1,0
2938,MIA,2023-07-22,,COL,L 3-4,36,33,3,9,7,1,1,0,3,1,0,2,8,.273,.306,.364,.669,12,2,0,0,1,0
2939,SFG,2023-07-22,@,WSN,L 1-10,33,29,1,5,3,2,0,0,1,1,0,3,6,.172,.242,.241,.484,7,2,0,0,1,0
2940,MIL,2023-07-22,,ATL,W 4-3,34,30,4,8,6,2,0,0,4,0,0,2,8,.267,.294,.333,.627,10,1,0,0,2,0
2941,HOU,2023-07-22,@,OAK,L 1-4,37,32,1,6,4,1,0,1,1,1,0,5,11,.188,.297,.313,.610,10,2,0,0,0,0
2942,MIN,2023-07-22,,CHW,W 3-2,33,29,3,6,3,3,0,0,3,1,0,4,11,.207,.303,.310,.613,9,1,0,0,0,0
2943,KCR,2023-07-22,@,NYY,L 2-5,35,33,2,7,6,0,0,1,2,0,0,2,14,.212,.257,.303,.560,10,0,0,0,0,0
2944,BOS,2023-07-22,,NYM,W 8-6,36,33,8,10,5,0,0,5,8,2,0,3,9,.303,.361,.758,1.119,25,1,0,0,0,0
2945,OAK,2023-07-22,,HOU,W 4-1,36,28,4,6,4,0,0,2,4,1,1,8,6,.214,.389,.429,.817,12,0,0,0,0,0
2946,LAA,2023-07-22,,PIT,L 0-3,35,30,0,5,4,1,0,0,0,1,0,3,12,.167,.286,.200,.486,6,1,2,0,0,0
2947,TEX,2023-07-22,,LAD,L 3-16,37,35,3,9,6,1,1,1,3,0,0,1,7,.257,.297,.429,.726,15,1,1,0,0,0
2948,PIT,2023-07-22,@,LAA,W 3-0,38,34,3,7,3,3,0,1,3,0,0,3,13,.206,.289,.382,.672,13,0,1,0,0,1
2949,CHC,2023-07-22,,STL,W 8-6,44,38,8,15,12,3,0,0,8,2,0,5,8,.395,.477,.474,.951,18,0,1,0,0,0
2950,COL,2023-07-22,@,MIA,W 4-3,35,32,4,6,4,1,0,1,4,0,0,1,13,.188,.257,.313,.570,10,1,2,0,0,0
2951,ATL,2023-07-22,@,MIL,L 3-4,38,33,3,7,6,0,0,1,3,3,0,5,14,.212,.316,.303,.619,10,0,0,0,0,0
2952,WSN,2023-07-22,,SFG,W 10-1,40,37,10,14,11,1,1,1,10,1,0,2,8,.378,.425,.541,.966,20,1,1,0,0,0
2953,CIN,2023-07-22,,ARI,W 4-2,33,31,4,6,2,1,0,3,4,0,0,1,8,.194,.242,.516,.759,16,0,1,0,0,0
2954,SDP,2023-07-22,@,DET,W 14-3,49,43,14,18,11,3,1,3,14,0,0,5,7,.419,.469,.744,1.214,32,1,0,0,1,0
2955,TBR,2023-07-22,,BAL,L 5-6,35,31,5,7,6,1,0,0,5,1,1,4,10,.226,.314,.258,.572,8,0,0,0,0,0
2956,CHW,2023-07-22,@,MIN,L 2-3,39,36,2,10,9,1,0,0,1,2,0,3,8,.278,.333,.306,.639,11,1,0,0,0,0
2957,NYY,2023-07-22,,KCR,W 5-2,33,30,5,8,5,1,0,2,5,3,0,2,11,.267,.303,.500,.803,15,1,0,0,1,0
2958,TOR,2023-07-22,@,SEA,L 8-9,46,41,8,14,10,1,0,3,7,1,0,4,9,.341,.413,.585,.998,24,0,1,0,0,0
2959,BAL,2023-07-22,@,TBR,W 6-5,39,33,6,7,4,3,0,0,6,1,0,5,11,.212,.316,.303,.619,10,0,0,1,0,0
2960,SEA,2023-07-22,,TOR,W 9-8,35,33,9,9,2,3,0,4,9,1,0,0,11,.273,.314,.727,1.042,24,0,2,0,0,0
2961,CLE,2023-07-22,,PHI,W 1-0,29,28,1,5,5,0,0,0,1,0,1,1,8,.179,.207,.179,.385,5,0,0,0,0,0
2962,DET,2023-07-22,,SDP,L 3-14,37,35,3,8,7,1,0,0,3,0,0,2,6,.229,.270,.257,.527,9,1,0,0,0,0
2963,PHI,2023-07-22,@,CLE,L 0-1,30,28,0,2,1,1,0,0,0,0,0,1,10,.071,.133,.107,.240,3,1,1,0,0,0
2964,LAD,2023-07-22,@,TEX,W 16-3,49,41,16,18,10,3,0,5,15,0,0,7,9,.439,.510,.878,1.388,36,3,0,0,1,0
2965,NYM,2023-07-22,@,BOS,L 6-8,36,35,6,8,6,1,1,0,5,0,0,1,9,.229,.250,.314,.564,11,0,0,0,0,0
2966,ARI,2023-07-22,@,CIN,L 2-4,32,30,2,5,1,3,0,1,2,0,1,1,8,.167,.194,.367,.560,11,0,0,1,0,0
2967,CLE,2023-07-23,,PHI,L 5-8 (10),41,37,5,9,6,0,0,3,5,0,0,3,8,.243,.300,.486,.786,18,1,0,1,0,0
2968,DET,2023-07-23,,SDP,W 3-1,31,30,3,8,6,0,0,2,3,0,1,1,7,.267,.290,.467,.757,14,1,0,0,0,0
2969,PHI,2023-07-23,@,CLE,W 8-5 (10),44,36,8,8,6,1,1,0,6,5,1,7,14,.222,.341,.306,.646,11,1,0,0,1,1
2970,LAD,2023-07-23,@,TEX,L 4-8,36,34,4,8,4,3,0,1,4,0,0,2,8,.235,.278,.412,.690,14,1,0,0,0,0
2971,NYM,2023-07-23,@,BOS,L 1-6,36,32,1,6,6,0,0,0,1,0,0,3,10,.188,.278,.188,.465,6,1,1,0,0,0
2972,ARI,2023-07-23,@,CIN,L 3-7,41,35,3,10,7,1,1,1,2,0,0,5,8,.286,.390,.457,.847,16,1,1,0,0,0
2973,PIT,2023-07-23,@,LAA,L 5-7,40,37,5,10,6,3,0,1,4,0,0,3,9,.270,.325,.432,.757,16,0,0,0,0,0
2974,CHC,2023-07-23,,STL,W 7-2,35,31,7,7,3,3,0,1,7,1,0,2,6,.226,.286,.419,.705,13,0,1,0,1,0
2975,COL,2023-07-23,@,MIA,L 2-3 (10),40,36,2,7,4,1,0,2,2,1,0,4,16,.194,.275,.389,.664,14,1,0,0,0,1
2976,ATL,2023-07-23,@,MIL,W 4-2,34,33,4,7,3,2,0,2,4,1,1,0,7,.212,.235,.455,.690,15,0,1,0,0,0
2977,WSN,2023-07-23,,SFG,W 6-1,37,34,6,11,8,2,0,1,6,4,0,2,5,.324,.351,.471,.822,16,0,0,0,1,0
2978,CIN,2023-07-23,,ARI,W 7-3,35,33,7,13,10,1,0,2,7,0,2,2,5,.394,.429,.606,1.035,20,1,0,0,0,0
2979,SDP,2023-07-23,@,DET,L 1-3,34,29,1,3,1,2,0,0,1,0,0,5,4,.103,.235,.172,.408,5,3,0,0,0,0
2980,STL,2023-07-23,@,CHC,L 2-7,38,35,2,9,8,1,0,0,2,0,0,3,9,.257,.316,.286,.602,10,1,0,0,0,0
2981,MIA,2023-07-23,,COL,W 3-2 (10),37,32,3,7,5,2,0,0,3,0,0,3,8,.219,.278,.281,.559,9,1,0,1,1,1
2982,SFG,2023-07-23,@,WSN,L 1-6,35,30,1,6,4,1,0,1,1,0,0,5,9,.200,.314,.333,.648,10,2,0,0,0,0
2983,MIL,2023-07-23,,ATL,L 2-4,35,31,2,7,6,0,0,1,2,1,0,3,9,.226,.286,.323,.608,10,2,0,0,1,0
2984,HOU,2023-07-23,@,OAK,W 3-2,39,31,3,5,3,0,0,2,3,1,1,6,7,.161,.333,.355,.688,11,0,2,0,0,0
2985,MIN,2023-07-23,,CHW,W 5-4 (12),53,43,5,13,9,4,0,0,5,1,0,7,15,.302,.396,.395,.792,17,2,1,0,2,2
2986,KCR,2023-07-23,@,NYY,L 5-8,37,37,5,12,6,2,0,4,5,1,1,0,11,.324,.324,.703,1.027,26,0,0,0,0,0
2987,BOS,2023-07-23,,NYM,W 6-1,38,35,6,15,12,2,0,1,5,3,0,2,9,.429,.474,.571,1.045,20,0,1,0,0,0
2988,OAK,2023-07-23,,HOU,L 2-3,36,31,2,7,4,2,0,1,2,1,0,3,6,.226,.314,.387,.701,12,3,1,1,0,0
2989,LAA,2023-07-23,,PIT,W 7-5,35,33,7,10,4,2,0,4,7,0,0,1,13,.303,.314,.727,1.042,24,0,0,0,1,0
2990,TEX,2023-07-23,,LAD,W 8-4,38,33,8,9,5,4,0,0,8,1,0,5,10,.273,.368,.394,.762,13,0,0,0,0,0
2991,TBR,2023-07-23,,BAL,L 3-5,38,30,3,3,2,0,0,1,3,0,0,6,11,.100,.289,.200,.489,6,0,2,0,0,0
2992,CHW,2023-07-23,@,MIN,L 4-5 (12),45,45,4,11,8,1,0,2,4,1,1,0,13,.244,.244,.400,.644,18,1,0,0,0,0
2993,NYY,2023-07-23,,KCR,W 8-5,37,31,8,11,7,2,0,2,7,0,1,4,6,.355,.417,.613,1.030,19,1,0,1,1,1
2994,TOR,2023-07-23,@,SEA,W 4-3,35,30,4,6,3,1,0,2,4,0,0,2,8,.200,.294,.433,.727,13,3,2,1,0,0
2995,BAL,2023-07-23,@,TBR,W 5-3,38,35,5,8,3,3,0,2,5,0,0,2,10,.229,.270,.486,.756,17,1,0,1,0,0
2996,SEA,2023-07-23,,TOR,L 3-4,39,31,3,5,4,0,0,1,3,2,0,5,10,.161,.316,.258,.574,8,0,2,1,0,0
2997,TOR,2023-07-24,@,LAD,W 6-3 (11),47,44,6,13,10,2,0,1,6,0,1,3,14,.295,.340,.409,.750,18,2,0,0,0,0
2998,BAL,2023-07-24,@,PHI,W 3-2,34,33,3,5,2,1,0,2,3,0,0,1,11,.152,.176,.364,.540,12,1,0,0,0,0
2999,SEA,2023-07-24,@,MIN,L 3-4 (10),40,38,3,9,5,2,0,2,3,1,0,2,10,.237,.275,.447,.722,17,1,0,0,0,0
3000,STL,2023-07-24,@,ARI,W 10-6,42,36,10,12,8,2,0,2,10,0,0,5,3,.333,.405,.556,.960,20,2,0,0,1,0
3001,COL,2023-07-24,@,WSN,W 10-6,44,38,10,16,13,2,0,1,8,1,0,5,6,.421,.500,.553,1.053,21,2,1,0,0,0
3002,LAD,2023-07-24,,TOR,L 3-6 (11),46,39,3,7,3,2,0,2,3,0,0,7,9,.179,.304,.385,.689,15,1,0,0,0,1
3003,MIL,2023-07-24,,CIN,W 3-2,37,29,3,7,5,1,0,1,3,3,1,8,11,.241,.405,.379,.785,11,2,0,0,0,0
3004,PHI,2023-07-24,,BAL,L 2-3,36,31,2,7,7,0,0,0,2,2,0,4,3,.226,.306,.226,.531,7,0,0,0,1,0
3005,PIT,2023-07-24,@,SDP,W 8-4,44,38,8,13,7,2,0,4,8,1,0,6,11,.342,.432,.711,1.142,27,0,0,0,0,0
3006,BAL,2023-07-24,@,PHI,W 3-2,34,33,3,5,2,1,0,2,3,0,0,1,11,.152,.176,.364,.540,12,1,0,0,0,0
3007,CLE,2023-07-24,,KCR,L 3-5,37,36,3,10,7,3,0,0,3,0,1,1,2,.278,.297,.361,.658,13,1,0,0,0,0
3008,DET,2023-07-24,,SFG,W 5-1,35,35,5,12,9,2,0,1,5,0,1,0,5,.343,.343,.486,.829,17,0,0,0,0,0
3009,HOU,2023-07-24,,TEX,W 10-9,42,33,10,9,6,2,0,1,10,0,0,7,12,.273,.381,.424,.805,14,0,0,0,2,0
3010,KCR,2023-07-24,@,CLE,W 5-3,36,35,5,7,3,2,0,2,5,1,0,0,7,.200,.222,.429,.651,15,0,1,0,0,0
3011,MIN,2023-07-24,,SEA,W 4-3 (10),37,33,4,8,5,2,1,0,4,0,0,3,12,.242,.306,.364,.669,12,0,0,1,0,1
3012,SEA,2023-07-24,@,MIN,L 3-4 (10),40,38,3,9,5,2,0,2,3,1,0,2,10,.237,.275,.447,.722,17,1,0,0,0,0
3013,TEX,2023-07-24,@,HOU,L 9-10,44,36,9,10,8,0,0,2,8,1,1,7,11,.278,.386,.444,.831,16,0,0,0,1,0
3014,TOR,2023-07-24,@,LAD,W 6-3 (11),47,44,6,13,10,2,0,1,6,0,1,3,14,.295,.340,.409,.750,18,2,0,0,0,0
3015,ARI,2023-07-24,,STL,L 6-10,44,36,6,10,8,1,0,1,6,0,0,5,7,.278,.372,.389,.761,14,0,1,1,1,0
3016,CIN,2023-07-24,@,MIL,L 2-3,33,32,2,6,5,0,0,1,2,1,0,1,8,.188,.212,.281,.493,9,1,0,0,0,0
3017,TEX,2023-07-25,@,HOU,L 3-4,36,33,3,9,7,1,0,1,2,0,0,3,4,.273,.333,.394,.727,13,3,0,0,0,0
3018,TOR,2023-07-25,@,LAD,L 7-8 (10),48,39,7,12,6,5,0,1,7,0,0,7,10,.308,.417,.513,.929,20,1,1,0,1,1
3019,ARI,2023-07-25,,STL,W 3-1,34,32,3,8,4,2,2,0,3,0,0,2,8,.250,.294,.438,.732,14,0,0,0,0,0
3020,ATL,2023-07-25,@,BOS,L 1-7,38,34,1,9,9,0,0,0,1,3,0,3,9,.265,.342,.265,.607,9,1,1,0,0,0
3021,CHC,2023-07-25,@,CHW,W 7-3,41,39,7,13,8,1,0,4,7,5,0,1,9,.333,.341,.667,1.008,26,1,0,0,1,0
3022,CIN,2023-07-25,@,MIL,W 4-3,38,33,4,6,5,0,0,1,4,1,0,3,8,.182,.289,.273,.562,9,0,2,0,0,0
3023,LAA,2023-07-25,@,DET,W 7-6 (10),44,39,7,12,8,3,1,0,7,1,0,4,7,.308,.364,.436,.800,17,2,0,0,1,0
3024,BAL,2023-07-25,@,PHI,L 3-4,39,34,3,8,4,3,0,1,3,0,0,5,7,.235,.333,.412,.745,14,0,0,0,0,0
3025,BOS,2023-07-25,,ATL,W 7-1,42,34,7,12,11,0,0,1,7,3,0,6,6,.353,.476,.441,.917,15,0,2,0,0,0
3026,CHW,2023-07-25,,CHC,L 3-7,34,31,3,5,3,2,0,0,3,0,0,2,9,.161,.206,.226,.432,7,0,0,0,1,0
3027,CLE,2023-07-25,,KCR,W 5-1,32,32,5,8,3,2,1,2,5,0,0,0,1,.250,.250,.563,.813,18,0,0,0,0,0
3028,DET,2023-07-25,,LAA,L 6-7 (10),44,43,6,12,8,3,0,1,6,0,0,1,18,.279,.295,.419,.714,18,0,0,0,0,1
3029,SDP,2023-07-25,,PIT,W 5-1,37,34,5,11,6,2,0,3,5,3,1,2,7,.324,.378,.647,1.025,22,0,1,0,0,0
3030,SFG,2023-07-25,,OAK,W 2-1,33,28,2,4,2,2,0,0,2,0,0,4,10,.143,.242,.214,.457,6,0,0,0,1,1
3031,STL,2023-07-25,@,ARI,L 1-3,36,32,1,5,4,1,0,0,0,2,0,4,7,.156,.250,.188,.438,6,1,0,0,0,0
3032,WSN,2023-07-25,,COL,W 6-5,35,33,6,10,5,3,0,2,6,1,0,2,6,.303,.343,.576,.919,19,1,0,0,0,0
3033,COL,2023-07-25,@,WSN,L 5-6,39,39,5,15,13,1,0,1,5,1,0,0,7,.385,.385,.487,.872,19,2,0,0,0,0
3034,MIA,2023-07-25,@,TBR,L 1-4,30,28,1,2,2,0,0,0,0,0,1,2,11,.071,.133,.071,.205,2,0,0,0,0,0
3035,LAD,2023-07-25,,TOR,W 8-7 (10),44,38,8,12,8,2,0,2,8,1,0,5,11,.316,.386,.526,.913,20,0,0,0,1,0
3036,MIL,2023-07-25,,CIN,L 3-4,40,35,3,10,8,1,0,1,3,1,1,4,10,.286,.375,.400,.775,14,0,1,0,0,0
3037,NYM,2023-07-25,@,NYY,W 9-3,43,39,9,12,4,5,0,3,9,2,0,3,13,.308,.372,.667,1.039,26,0,1,0,0,0
3038,PHI,2023-07-25,,BAL,W 4-3,34,34,4,8,5,2,0,1,4,0,0,0,9,.235,.235,.382,.618,13,0,0,0,0,0
3039,PIT,2023-07-25,@,SDP,L 1-5,37,30,1,3,2,1,0,0,1,0,0,7,8,.100,.270,.133,.404,4,0,0,0,0,0
3040,HOU,2023-07-25,,TEX,W 4-3,33,31,4,8,4,2,0,2,4,1,0,1,6,.258,.273,.516,.789,16,0,0,0,1,0
3041,KCR,2023-07-25,@,CLE,L 1-5,32,30,1,5,5,0,0,0,1,1,0,2,5,.167,.219,.167,.385,5,2,0,0,0,0
3042,MIN,2023-07-25,,SEA,L 7-9,39,33,7,8,3,1,2,2,7,3,1,5,18,.242,.333,.576,.909,19,0,0,0,1,0
3043,NYY,2023-07-25,,NYM,L 3-9,41,31,3,5,4,1,0,0,3,1,0,8,8,.161,.341,.194,.535,6,1,1,0,1,0
3044,OAK,2023-07-25,@,SFG,L 1-2,34,31,1,5,4,1,0,0,1,1,0,1,14,.161,.212,.194,.406,6,0,1,1,0,0
3045,SEA,2023-07-25,@,MIN,W 9-7,41,35,9,10,3,4,0,3,9,1,0,4,11,.286,.366,.657,1.023,23,1,1,0,1,0
3046,TBR,2023-07-25,,MIA,W 4-1,32,30,4,9,5,3,0,1,4,1,0,2,6,.300,.344,.500,.844,15,1,0,0,0,0
3047,HOU,2023-07-26,,TEX,L 5-13,37,32,5,6,2,2,0,2,5,0,0,4,7,.188,.297,.438,.735,14,1,1,0,0,0
3048,KCR,2023-07-26,@,CLE,L 3-8,42,38,3,12,7,4,0,1,3,0,0,4,8,.316,.381,.500,.881,19,1,0,0,0,0
3049,MIN,2023-07-26,,SEA,L 7-8,39,39,7,12,5,3,0,4,7,0,0,0,9,.308,.308,.692,1.000,27,0,0,0,0,0
3050,NYY,2023-07-26,,NYM,W 3-1,33,27,3,6,5,1,0,0,3,0,0,5,5,.222,.333,.259,.593,7,2,0,0,1,0
3051,OAK,2023-07-26,@,SFG,L 3-8,35,33,3,8,7,1,0,0,2,1,0,2,8,.242,.286,.273,.558,9,2,0,0,0,0
3052,SEA,2023-07-26,@,MIN,W 8-7,40,36,8,10,4,3,0,3,8,0,0,4,12,.278,.350,.611,.961,22,1,0,0,0,0
3053,TBR,2023-07-26,,MIA,L 1-7,32,31,1,5,4,1,0,0,1,0,0,1,7,.161,.188,.194,.381,6,1,0,0,0,0
3054,SDP,2023-07-26,,PIT,L 2-3,36,29,2,4,3,1,0,0,2,0,0,5,8,.138,.306,.172,.478,5,2,2,0,0,0
3055,SFG,2023-07-26,,OAK,W 8-3,35,32,8,9,2,5,0,2,8,0,0,3,10,.281,.343,.625,.968,20,0,0,0,0,0
3056,STL,2023-07-26,@,ARI,W 11-7,43,40,11,15,8,2,0,5,10,0,0,3,9,.375,.419,.800,1.219,32,1,0,0,0,0
3057,WSN,2023-07-26,,COL,W 5-4,37,30,5,5,5,0,0,0,5,0,0,5,3,.167,.324,.167,.491,5,1,2,0,0,1
3058,TEX,2023-07-26,@,HOU,W 13-5,48,43,13,17,11,1,1,4,13,0,0,4,6,.395,.458,.744,1.203,32,1,1,0,0,0
3059,TOR,2023-07-26,@,LAD,W 8-1,42,35,8,11,8,1,0,2,8,0,0,5,7,.314,.405,.514,.919,18,0,1,0,1,0
3060,ARI,2023-07-26,,STL,L 7-11,45,41,7,15,8,4,1,2,7,2,0,3,8,.366,.400,.659,1.059,27,0,0,0,1,0
3061,ATL,2023-07-26,@,BOS,L 3-5,35,31,3,6,4,1,0,1,3,0,1,2,6,.194,.286,.323,.608,10,2,2,0,0,0
3062,CHC,2023-07-26,@,CHW,W 10-7,46,37,10,10,7,1,0,2,9,4,1,6,11,.270,.413,.459,.873,17,0,3,0,0,0
3063,CIN,2023-07-26,@,MIL,L 0-3,32,32,0,6,4,2,0,0,0,0,1,0,18,.188,.188,.250,.438,8,1,0,0,0,0
3064,BAL,2023-07-26,@,PHI,L 4-6,35,34,4,8,5,2,0,1,4,0,0,1,11,.235,.257,.382,.639,13,2,0,0,0,0
3065,BOS,2023-07-26,,ATL,W 5-3,34,32,5,8,4,1,0,3,5,0,1,2,10,.250,.294,.563,.857,18,0,0,0,0,0
3066,CHW,2023-07-26,,CHC,L 7-10,40,38,7,10,7,2,0,1,7,2,0,2,8,.263,.300,.395,.695,15,0,0,0,0,0
3067,CLE,2023-07-26,,KCR,W 8-3,41,32,8,9,6,0,0,3,8,4,0,8,6,.281,.439,.563,1.002,18,0,1,0,0,0
3068,COL,2023-07-26,@,WSN,L 4-5,35,33,4,6,2,1,0,3,4,0,0,2,10,.182,.229,.485,.713,16,0,0,0,0,0
3069,MIA,2023-07-26,@,TBR,W 7-1,40,36,7,11,5,4,1,1,7,0,0,2,10,.306,.333,.556,.889,20,0,0,1,1,1
3070,LAD,2023-07-26,,TOR,L 1-8,37,33,1,8,7,1,0,0,1,0,0,3,12,.242,.324,.273,.597,9,2,1,0,0,0
3071,MIL,2023-07-26,,CIN,W 3-0,33,32,3,9,4,4,0,1,3,0,0,1,4,.281,.303,.500,.803,16,1,0,0,0,0
3072,NYM,2023-07-26,@,NYY,L 1-3,35,30,1,4,3,1,0,0,1,0,0,3,8,.133,.229,.167,.395,5,1,1,0,1,0
3073,PHI,2023-07-26,,BAL,W 6-4,35,31,6,9,6,2,0,1,6,0,0,3,5,.290,.371,.452,.823,14,2,1,0,0,0
3074,PIT,2023-07-26,@,SDP,W 3-2,33,32,3,5,2,0,0,3,3,0,1,0,10,.156,.182,.438,.619,14,0,1,0,0,0
