Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
3044,LAD,2021-07-28,@,SFG,W 8-0,47,42,8,13,10,1,1,1,8,1,0,3,9,.310,.383,.452,.835,19,0,2,0,0,0
3045,STL,2021-07-28,@,CLE,L 2-7,36,34,2,7,6,0,0,1,2,0,0,1,11,.206,.250,.294,.544,10,0,1,0,0,0
3046,HOU,2021-07-28,@,SEA,W 11-4,49,42,11,15,9,4,0,2,11,2,0,6,11,.357,.449,.595,1.044,25,1,1,0,0,0
3047,LAA,2021-07-28,,COL,W 8-7,41,33,8,10,7,0,0,3,8,0,1,7,7,.303,.439,.576,1.015,19,0,1,0,0,0
3048,MIN,2021-07-28,,DET,L 14-17,51,43,14,16,8,1,0,7,14,0,0,7,8,.372,.471,.884,1.354,38,0,1,0,0,0
3049,CLE,2021-07-28,,STL,W 7-2,36,29,7,9,3,2,0,4,7,0,2,4,3,.310,.400,.793,1.193,23,0,1,1,1,0
3050,TBR,2021-07-28,,NYY,L 1-3 (10),35,32,1,3,2,1,0,0,1,0,0,2,11,.094,.171,.125,.296,4,1,1,0,0,0
3051,TOR,2021-07-28 (1),@,BOS,W 4-1 (7),29,28,4,8,4,2,0,2,4,1,0,1,6,.286,.310,.571,.882,16,0,0,0,0,0
3052,BOS,2021-07-28 (1),,TOR,L 1-4 (7),29,26,1,5,3,2,0,0,1,0,0,3,9,.192,.276,.269,.545,7,0,0,0,0,0
3053,TOR,2021-07-28 (2),@,BOS,L 1-4 (7),26,24,1,5,4,1,0,0,1,2,0,1,8,.208,.269,.250,.519,6,2,1,0,0,0
3054,BOS,2021-07-28 (2),,TOR,W 4-1 (7),31,27,4,11,7,2,2,0,3,0,0,2,5,.407,.452,.630,1.081,17,1,1,0,1,0
3055,DET,2021-07-29,,BAL,W 6-2,38,33,6,11,7,1,1,2,6,0,1,4,4,.333,.395,.606,1.001,20,0,0,0,1,0
3056,CHW,2021-07-29,@,KCR,L 0-5,31,30,0,5,3,2,0,0,0,0,0,1,9,.167,.194,.233,.427,7,2,0,0,0,0
3057,TOR,2021-07-29,@,BOS,W 13-1,50,43,13,16,8,7,0,1,13,0,0,6,10,.372,.460,.605,1.065,26,0,1,0,0,0
3058,NYY,2021-07-29,@,TBR,L 0-14,33,30,0,4,4,0,0,0,0,0,0,3,10,.133,.212,.133,.345,4,1,0,0,0,0
3059,BOS,2021-07-29,,TOR,L 1-13,38,36,1,6,4,2,0,0,1,0,0,1,9,.167,.211,.222,.433,8,0,1,0,0,0
3060,OAK,2021-07-29,@,LAA,W 4-0,38,31,4,4,3,1,0,0,3,2,0,5,9,.129,.289,.161,.451,5,0,2,0,0,0
3061,LAA,2021-07-29,,OAK,L 0-4,34,30,0,3,3,0,0,0,0,1,0,4,12,.100,.206,.100,.306,3,0,0,0,0,0
3062,BAL,2021-07-29,@,DET,L 2-6,35,29,2,4,3,0,1,0,0,0,0,5,5,.138,.286,.207,.493,6,2,1,0,0,0
3063,TBR,2021-07-29,,NYY,W 14-0,41,36,14,12,6,2,0,4,13,0,0,4,14,.333,.390,.722,1.112,26,0,0,0,1,0
3064,KCR,2021-07-29,,CHW,W 5-0,35,31,5,9,5,1,1,2,5,0,0,2,6,.290,.314,.581,.895,18,1,0,0,2,0
3065,SFG,2021-07-29,,LAD,W 5-0,39,32,5,9,5,3,1,0,5,1,0,6,8,.281,.395,.438,.832,14,0,0,1,0,3
3066,NYM,2021-07-29,,ATL,L 3-6,37,36,3,12,9,2,0,1,3,0,0,1,11,.333,.351,.472,.824,17,2,0,0,0,0
3067,MIL,2021-07-29,@,PIT,W 12-0,46,43,12,16,6,7,0,3,12,0,1,3,8,.372,.413,.744,1.157,32,1,0,0,0,0
3068,COL,2021-07-29,@,SDP,L 0-3,33,32,0,5,3,2,0,0,0,0,0,1,13,.156,.182,.219,.401,7,0,0,0,0,0
3069,CHC,2021-07-29,,CIN,L 4-7,34,32,4,8,5,0,0,3,4,0,1,2,12,.250,.294,.531,.825,17,2,0,0,0,0
3070,ATL,2021-07-29,@,NYM,W 6-3,38,34,6,7,4,0,0,3,6,0,0,4,10,.206,.289,.471,.760,16,0,0,0,0,0
3071,CIN,2021-07-29,@,CHC,W 7-4,42,39,7,14,11,2,0,1,6,0,0,1,4,.359,.381,.487,.868,19,2,1,0,1,0
3072,SDP,2021-07-29,,COL,W 3-0,32,30,3,9,5,3,0,1,3,1,0,2,6,.300,.344,.500,.844,15,1,0,0,0,0
3073,PIT,2021-07-29,,MIL,L 0-12,29,28,0,3,3,0,0,0,0,0,1,1,6,.107,.138,.107,.245,3,1,0,0,0,0
3074,LAD,2021-07-29,@,SFG,L 0-5,31,28,0,4,4,0,0,0,0,0,0,2,11,.143,.200,.143,.343,4,2,0,1,0,0
3075,WSN,2021-07-29 (1),@,PHI,W 3-1 (7),28,25,3,7,3,3,0,1,3,0,0,2,5,.280,.321,.520,.841,13,2,0,0,1,0
3076,PHI,2021-07-29 (1),,WSN,L 1-3 (7),26,22,1,3,1,1,0,1,1,0,0,3,7,.136,.269,.318,.587,7,2,1,0,0,0
3077,WSN,2021-07-29 (2),@,PHI,L 8-11 (8),44,37,8,14,9,4,0,1,6,0,1,6,9,.378,.465,.568,1.033,21,1,0,1,0,3
3078,PHI,2021-07-29 (2),,WSN,W 11-8 (8),39,34,11,12,8,0,0,4,11,0,0,5,4,.353,.436,.706,1.142,24,0,0,0,0,1
3079,PIT,2021-07-30,,PHI,W 7-0,43,36,7,12,6,5,1,0,7,0,0,6,8,.333,.442,.528,.970,19,0,1,0,0,0
3080,COL,2021-07-30,@,SDP,W 9-4,43,39,9,14,9,1,0,4,9,0,0,4,8,.359,.419,.692,1.111,27,1,0,0,0,0
3081,LAD,2021-07-30,@,ARI,L 5-6 (10),44,40,5,11,9,0,1,1,5,1,0,2,9,.275,.318,.400,.718,16,1,1,0,1,0
3082,CHC,2021-07-30,@,WSN,L 3-4,35,34,3,8,5,3,0,0,3,0,0,1,8,.235,.257,.324,.581,11,1,0,0,0,0
3083,NYM,2021-07-30,,CIN,L 2-6,36,33,2,8,6,2,0,0,2,0,0,3,11,.242,.306,.303,.609,10,2,0,0,0,0
3084,CLE,2021-07-30,@,CHW,L 4-6,39,34,4,9,7,1,0,1,4,1,0,3,12,.265,.342,.382,.724,13,0,1,1,0,0
3085,SEA,2021-07-30,@,TEX,W 9-5,44,37,9,10,6,3,0,1,8,1,0,6,8,.270,.386,.432,.819,16,0,1,0,0,0
3086,ARI,2021-07-30,,LAD,W 6-5 (10),47,37,6,10,5,5,0,0,6,1,0,9,8,.270,.404,.405,.810,15,0,0,0,1,0
3087,MIL,2021-07-30,@,ATL,W 9-5,45,38,9,13,8,2,0,3,9,0,0,4,8,.342,.409,.632,1.041,24,0,1,1,1,0
3088,PHI,2021-07-30,@,PIT,L 0-7,34,28,0,1,1,0,0,0,0,0,0,6,5,.036,.206,.036,.242,1,0,0,0,0,0
3089,DET,2021-07-30,,BAL,L 3-4,37,33,3,8,6,1,1,0,1,0,0,2,7,.242,.297,.333,.631,11,1,1,0,1,0
3090,TOR,2021-07-30,,KCR,W 6-4,36,32,6,10,6,2,0,2,5,1,0,4,3,.313,.389,.563,.951,18,2,0,0,0,0
3091,TBR,2021-07-30,,BOS,W 7-3,38,34,7,10,4,2,1,3,6,0,0,4,7,.294,.368,.676,1.045,23,0,0,0,0,1
3092,NYY,2021-07-30,@,MIA,W 3-1,38,31,3,7,6,0,0,1,3,0,1,5,9,.226,.368,.323,.691,10,2,2,0,0,0
3093,BOS,2021-07-30,@,TBR,L 3-7,39,36,3,10,9,1,0,0,3,0,0,3,12,.278,.333,.306,.639,11,0,0,0,0,0
3094,KCR,2021-07-30,@,TOR,L 4-6,35,34,4,7,4,1,1,1,3,3,0,1,4,.206,.229,.382,.611,13,0,0,0,0,0
3095,TEX,2021-07-30,,SEA,L 5-9,35,34,5,7,2,2,0,3,5,0,0,1,9,.206,.229,.529,.758,18,0,0,0,0,0
3096,OAK,2021-07-30,@,LAA,W 2-0,39,33,2,6,5,0,0,1,2,0,0,6,11,.182,.308,.273,.580,9,0,0,0,0,0
3097,LAA,2021-07-30,,OAK,L 0-2,34,33,0,7,5,2,0,0,0,0,1,1,7,.212,.235,.273,.508,9,0,0,0,0,0
3098,HOU,2021-07-30,@,SFG,W 9-6,46,41,9,13,8,2,0,3,9,0,0,5,13,.317,.391,.585,.977,24,0,0,0,0,0
3099,CHW,2021-07-30,,CLE,W 6-4,42,34,6,11,10,0,0,1,6,0,0,6,9,.324,.452,.412,.864,14,0,2,0,0,0
3100,BAL,2021-07-30,@,DET,W 4-3,36,33,4,7,3,1,0,3,4,0,0,3,7,.212,.278,.515,.793,17,1,0,0,0,0
3101,MIN,2021-07-30,@,STL,L 1-5,37,35,1,9,8,1,0,0,1,0,0,2,5,.257,.297,.286,.583,10,1,0,0,0,0
3102,CIN,2021-07-30,@,NYM,W 6-2,40,36,6,10,3,4,0,3,6,0,0,3,9,.278,.325,.639,.964,23,0,0,0,1,0
3103,WSN,2021-07-30,,CHC,W 4-3,35,32,4,10,6,2,0,2,3,0,0,2,7,.313,.353,.563,.915,18,1,0,1,0,0
3104,STL,2021-07-30,,MIN,W 5-1,33,29,5,8,6,2,0,0,5,2,0,3,4,.276,.333,.345,.678,10,1,0,0,1,0
3105,SFG,2021-07-30,,HOU,L 6-9,43,38,6,11,7,4,0,0,6,0,0,4,11,.289,.349,.395,.744,15,0,0,0,1,0
3106,SDP,2021-07-30,,COL,L 4-9,35,32,4,7,5,0,0,2,4,0,0,3,5,.219,.286,.406,.692,13,1,0,0,0,0
3107,ATL,2021-07-30,,MIL,L 5-9,39,35,5,10,8,1,0,1,5,1,0,3,12,.286,.359,.400,.759,14,1,1,0,0,0
3108,MIA,2021-07-30,,NYY,L 1-3,37,34,1,8,8,0,0,0,0,0,0,2,9,.235,.297,.235,.533,8,2,1,0,0,0
3109,CIN,2021-07-31,@,NYM,L 4-5 (10),41,35,4,7,4,1,0,2,4,0,2,4,12,.200,.317,.400,.717,14,0,2,0,0,0
3110,WSN,2021-07-31,,CHC,L 3-6,38,33,3,7,5,2,0,0,3,0,0,3,3,.212,.289,.273,.562,9,2,1,0,1,0
3111,STL,2021-07-31,,MIN,L 1-8,34,30,1,5,5,0,0,0,1,0,0,3,14,.167,.265,.167,.431,5,2,1,0,0,0
3112,SFG,2021-07-31,,HOU,W 8-6,41,37,8,14,8,1,0,5,8,1,0,3,12,.378,.439,.811,1.250,30,1,1,0,0,0
3113,SDP,2021-07-31,,COL,L 3-5,37,32,3,7,4,2,0,1,3,0,0,5,10,.219,.324,.375,.699,12,2,0,0,0,0
3114,ATL,2021-07-31,,MIL,W 8-1,40,37,8,13,9,2,0,2,8,0,0,2,9,.351,.400,.568,.968,21,0,1,0,0,0
3115,MIA,2021-07-31,,NYY,L 2-4,33,31,2,4,2,1,1,0,1,2,0,2,11,.129,.182,.226,.408,7,0,0,0,0,0
3116,DET,2021-07-31,,BAL,L 2-5,38,34,2,5,3,1,0,1,2,0,0,3,9,.147,.237,.265,.502,9,0,1,0,0,0
3117,TOR,2021-07-31,,KCR,W 4-0,30,29,4,5,2,0,1,2,4,0,0,1,7,.172,.200,.448,.648,13,1,0,0,0,0
3118,TBR,2021-07-31,,BOS,W 9-5,38,35,9,9,4,2,1,2,9,0,0,2,13,.257,.316,.543,.859,19,0,1,0,0,0
3119,NYY,2021-07-31,@,MIA,W 4-2,41,33,4,7,4,2,0,1,3,0,0,6,10,.212,.350,.364,.714,12,0,1,1,0,1
3120,BOS,2021-07-31,@,TBR,L 5-9,39,35,5,8,5,1,0,2,5,0,0,4,11,.229,.308,.429,.736,15,0,0,0,0,2
3121,PIT,2021-07-31,,PHI,W 3-2,33,31,3,6,4,1,1,0,3,0,1,2,6,.194,.242,.290,.533,9,0,0,0,0,0
3122,COL,2021-07-31,@,SDP,W 5-3,36,33,5,6,2,1,0,3,5,1,0,3,14,.182,.250,.485,.735,16,0,0,0,0,0
3123,LAD,2021-07-31,@,ARI,W 8-3,45,43,8,16,13,2,0,1,7,3,0,2,8,.372,.400,.488,.888,21,0,0,0,0,0
3124,CHC,2021-07-31,@,WSN,W 6-3,41,37,6,9,6,2,0,1,5,1,1,4,8,.243,.317,.378,.695,14,0,0,0,0,0
3125,NYM,2021-07-31,,CIN,W 5-4 (10),35,30,5,6,4,1,0,1,5,0,0,4,5,.200,.294,.333,.627,10,1,0,1,0,0
3126,CLE,2021-07-31,@,CHW,W 12-11,43,39,12,13,3,6,1,3,12,1,0,3,8,.333,.372,.769,1.141,30,0,0,0,1,0
3127,SEA,2021-07-31,@,TEX,L 4-5 (10),39,37,4,10,8,0,0,2,4,1,0,2,8,.270,.308,.432,.740,16,1,0,0,0,0
3128,ARI,2021-07-31,,LAD,L 3-8,32,29,3,5,2,1,0,2,3,0,0,2,10,.172,.226,.414,.640,12,2,0,1,0,0
3129,MIL,2021-07-31,@,ATL,L 1-8,39,34,1,7,7,0,0,0,1,2,0,4,8,.206,.308,.206,.514,7,2,1,0,0,0
3130,PHI,2021-07-31,@,PIT,L 2-3,38,33,2,8,7,1,0,0,2,0,1,4,6,.242,.316,.273,.589,9,1,0,0,1,0
3131,KCR,2021-07-31,@,TOR,L 0-4,32,30,0,3,3,0,0,0,0,0,0,2,8,.100,.156,.100,.256,3,0,0,0,0,0
3132,TEX,2021-07-31,,SEA,W 5-4 (10),33,32,5,7,4,1,0,2,5,1,0,0,5,.219,.219,.438,.656,14,0,0,1,0,0
3133,OAK,2021-07-31,@,LAA,L 0-1,35,33,0,6,3,3,0,0,0,0,0,1,5,.182,.229,.273,.501,9,1,1,0,0,0
3134,LAA,2021-07-31,,OAK,W 1-0,31,30,1,5,4,1,0,0,1,0,0,1,8,.167,.194,.200,.394,6,0,0,0,0,0
3135,HOU,2021-07-31,@,SFG,L 6-8,37,36,6,7,3,1,0,3,5,0,0,1,7,.194,.216,.472,.688,17,0,0,0,0,0
3136,CHW,2021-07-31,,CLE,L 11-12,43,38,11,11,4,2,0,5,10,0,0,5,7,.289,.372,.737,1.109,28,1,0,0,0,0
3137,BAL,2021-07-31,@,DET,W 5-2,42,39,5,11,10,0,0,1,4,1,0,3,5,.282,.333,.359,.692,14,0,0,0,0,0
3138,MIN,2021-07-31,@,STL,W 8-1,43,39,8,12,8,3,0,1,8,0,0,2,10,.308,.326,.462,.787,18,0,0,0,2,0
3139,KCR,2021-08-01,@,TOR,L 1-5,36,32,1,6,4,1,0,1,1,0,0,1,12,.188,.278,.313,.590,10,1,3,0,0,0
3140,TEX,2021-08-01,,SEA,W 4-3,33,33,4,10,7,1,0,2,4,0,0,0,5,.303,.303,.515,.818,17,0,0,0,0,0
3141,OAK,2021-08-01,@,LAA,W 8-3,45,40,8,13,11,0,0,2,8,3,0,3,7,.325,.400,.475,.875,19,0,2,0,0,1
3142,LAA,2021-08-01,,OAK,L 3-8,33,30,3,5,3,1,0,1,3,0,0,3,8,.167,.242,.300,.542,9,2,0,0,0,0
3143,HOU,2021-08-01,@,SFG,L 3-5,36,35,3,10,8,1,0,1,2,0,0,1,5,.286,.306,.400,.706,14,2,0,0,0,0
3144,CHW,2021-08-01,,CLE,W 2-1,34,29,2,4,3,0,0,1,2,1,0,4,9,.138,.265,.241,.506,7,1,1,0,0,0
3145,BAL,2021-08-01,@,DET,L 2-6,34,32,2,5,2,3,0,0,2,0,0,2,5,.156,.206,.250,.456,8,0,0,0,0,0
3146,MIN,2021-08-01,@,STL,L 3-7,33,32,3,6,3,2,0,1,3,0,0,1,7,.188,.212,.344,.556,11,1,0,0,0,0
3147,PIT,2021-08-01,,PHI,L 4-15,36,33,4,7,5,1,0,1,4,0,0,2,7,.212,.250,.333,.583,11,0,0,0,1,0
3148,COL,2021-08-01,@,SDP,L 1-8,34,31,1,7,6,0,0,1,1,0,0,3,10,.226,.294,.323,.617,10,3,0,0,0,0
3149,LAD,2021-08-01,@,ARI,W 13-0,50,39,13,14,7,5,0,2,12,0,0,7,8,.359,.490,.641,1.131,25,1,3,1,0,0
3150,CHC,2021-08-01,@,WSN,L 5-6,33,30,5,5,2,0,0,3,5,1,1,2,10,.167,.219,.467,.685,14,1,0,0,0,0
3151,NYM,2021-08-01,,CIN,L 1-7,31,29,1,3,2,0,0,1,1,0,0,2,5,.103,.161,.207,.368,6,1,0,0,0,0
3152,CIN,2021-08-01,@,NYM,W 7-1,45,36,7,11,5,4,1,1,7,1,0,8,7,.306,.422,.556,.978,20,0,0,0,1,0
3153,WSN,2021-08-01,,CHC,W 6-5,40,29,6,10,8,0,0,2,5,0,0,7,6,.345,.486,.552,1.038,16,2,1,3,0,2
3154,STL,2021-08-01,,MIN,W 7-3,39,33,7,12,7,4,0,1,5,3,0,3,6,.364,.405,.576,.981,19,0,0,2,1,1
3155,SFG,2021-08-01,,HOU,W 5-3,36,32,5,10,6,2,0,2,5,1,0,3,9,.313,.371,.563,.934,18,1,0,1,0,0
3156,SDP,2021-08-01,,COL,W 8-1,38,32,8,10,5,4,0,1,8,0,0,3,13,.313,.378,.531,.910,17,0,1,1,1,0
3157,ATL,2021-08-01,,MIL,L 1-2,36,34,1,7,6,1,0,0,1,0,0,1,9,.206,.250,.235,.485,8,0,1,0,0,0
3158,MIA,2021-08-01,,NYY,L 1-3,32,30,1,5,4,1,0,0,1,1,1,2,8,.167,.219,.200,.419,6,1,0,0,0,0
3159,DET,2021-08-01,,BAL,W 6-2,36,30,6,8,5,2,1,0,6,0,0,4,5,.267,.333,.400,.733,12,0,0,0,2,0
3160,TOR,2021-08-01,,KCR,W 5-1,38,31,5,8,5,1,0,2,5,0,0,7,8,.258,.395,.484,.879,15,0,0,0,0,0
3161,TBR,2021-08-01,,BOS,W 3-2,30,29,3,7,6,0,0,1,3,1,0,1,6,.241,.267,.345,.611,10,1,0,0,0,0
3162,NYY,2021-08-01,@,MIA,W 3-1,35,34,3,6,5,1,0,0,2,1,0,1,13,.176,.200,.206,.406,7,0,0,0,0,0
3163,BOS,2021-08-01,@,TBR,L 2-3,39,35,2,8,6,1,0,1,1,0,0,4,10,.229,.308,.343,.651,12,1,0,0,0,0
3164,CLE,2021-08-01,@,CHW,L 1-2,32,30,1,4,1,2,0,1,1,2,0,1,10,.133,.188,.300,.488,9,1,1,0,0,0
3165,SEA,2021-08-01,@,TEX,L 3-4,40,34,3,9,7,2,0,0,3,0,0,5,5,.265,.375,.324,.699,11,0,1,0,0,0
3166,ARI,2021-08-01,,LAD,L 0-13,31,30,0,4,4,0,0,0,0,0,0,1,12,.133,.161,.133,.295,4,1,0,0,0,0
3167,MIL,2021-08-01,@,ATL,W 2-1,30,30,2,3,2,0,0,1,2,0,0,0,8,.100,.100,.200,.300,6,0,0,0,0,0
3168,PHI,2021-08-01,@,PIT,W 15-4,52,45,15,20,11,9,0,0,15,1,0,5,7,.444,.481,.644,1.125,29,0,0,0,2,0
3169,LAA,2021-08-02,@,TEX,L 1-4,32,30,1,3,3,0,0,0,1,0,0,2,8,.100,.156,.100,.256,3,0,0,0,0,0
3170,NYM,2021-08-02,@,MIA,L 3-6,39,32,3,7,4,2,0,1,2,0,0,4,7,.219,.342,.375,.717,12,1,2,1,0,0
3171,MIL,2021-08-02,,PIT,W 6-2,37,28,6,6,4,0,1,1,6,2,0,7,3,.214,.378,.393,.771,11,1,1,0,1,1
3172,MIA,2021-08-02,,NYM,W 6-3,35,32,6,7,4,1,1,1,6,0,0,2,7,.219,.265,.406,.671,13,0,0,0,0,1
3173,PIT,2021-08-02,@,MIL,L 2-6,37,32,2,6,5,1,0,0,2,0,0,3,7,.188,.297,.219,.516,7,1,2,0,0,0
3174,ARI,2021-08-02,,SFG,L 8-11 (10),44,42,8,12,9,1,0,2,7,1,0,2,7,.286,.318,.452,.771,19,0,0,0,0,0
3175,CLE,2021-08-02,@,TOR,W 5-2 (10),42,37,5,9,6,2,0,1,5,3,0,4,8,.243,.317,.378,.695,14,0,0,1,0,0
3176,TBR,2021-08-02,,SEA,L 2-8,35,33,2,7,5,0,1,1,2,0,0,2,9,.212,.257,.364,.621,12,1,0,0,0,0
3177,TEX,2021-08-02,,LAA,W 4-1,31,27,4,5,2,3,0,0,2,3,0,2,8,.185,.258,.296,.554,8,0,1,0,1,0
3178,TOR,2021-08-02,,CLE,L 2-5 (10),38,35,2,6,4,1,0,1,2,0,0,3,12,.171,.237,.286,.523,10,1,0,0,0,0
3179,BAL,2021-08-02,@,NYY,W 7-1,38,34,7,11,4,3,0,4,6,2,0,1,8,.324,.342,.765,1.107,26,2,1,0,2,0
3180,WSN,2021-08-02,,PHI,L 5-7,36,31,5,6,4,0,0,2,5,0,0,4,7,.194,.306,.387,.693,12,2,1,0,0,1
3181,SFG,2021-08-02,@,ARI,W 11-8 (10),45,39,11,10,5,1,1,3,11,0,0,5,11,.256,.341,.564,.905,22,0,0,1,0,1
3182,PHI,2021-08-02,@,WSN,W 7-5,43,36,7,12,9,2,0,1,5,0,0,6,4,.333,.429,.472,.901,17,1,0,1,0,2
3183,NYY,2021-08-02,,BAL,L 1-7,37,28,1,3,2,1,0,0,1,0,0,7,5,.107,.297,.143,.440,4,1,1,0,1,0
3184,SEA,2021-08-02,@,TBR,W 8-2,45,38,8,12,10,1,0,1,7,1,0,6,9,.316,.422,.421,.843,16,1,1,0,0,0
3185,NYY,2021-08-03,,BAL,W 13-1,40,38,13,15,8,5,0,2,12,0,0,0,5,.395,.400,.684,1.084,26,0,1,0,1,0
3186,CHW,2021-08-03,,KCR,W 7-1,35,28,7,5,3,0,0,2,7,0,0,7,9,.179,.343,.393,.736,11,1,0,0,0,0
3187,DET,2021-08-03,,BOS,W 4-2,34,30,4,8,5,2,0,1,4,0,0,3,13,.267,.324,.433,.757,13,1,0,0,1,0
3188,HOU,2021-08-03,@,LAD,W 3-0,38,33,3,8,3,4,0,1,3,0,0,5,8,.242,.342,.455,.797,15,1,0,0,0,2
3189,SEA,2021-08-03,@,TBR,W 4-2,37,33,4,6,3,1,0,2,4,0,1,3,7,.182,.243,.394,.637,13,0,0,0,1,0
3190,CLE,2021-08-03,@,TOR,L 2-7,34,34,2,7,4,3,0,0,2,0,0,0,11,.206,.206,.294,.500,10,0,0,0,0,0
3191,TBR,2021-08-03,,SEA,L 2-4,36,33,2,7,6,0,0,1,1,0,0,3,10,.212,.278,.303,.581,10,1,0,0,0,0
3192,TEX,2021-08-03,,LAA,L 3-11,35,33,3,6,3,2,0,1,3,0,0,1,9,.182,.229,.333,.562,11,0,1,0,0,0
3193,TOR,2021-08-03,,CLE,W 7-2,38,34,7,12,7,3,0,2,7,1,0,1,2,.353,.368,.618,.986,21,1,1,0,2,0
3194,BOS,2021-08-03,@,DET,L 2-4,38,36,2,9,8,0,0,1,2,1,0,2,10,.250,.289,.333,.623,12,1,0,0,0,0
3195,BAL,2021-08-03,@,NYY,L 1-13,36,33,1,7,5,2,0,0,1,0,0,2,9,.212,.278,.273,.551,9,1,1,0,0,0
3196,KCR,2021-08-03,@,CHW,L 1-7,33,30,1,3,2,0,1,0,1,2,0,2,14,.100,.152,.167,.318,5,0,0,0,1,0
3197,LAA,2021-08-03,@,TEX,W 11-3,44,38,11,14,9,4,0,1,10,3,0,5,9,.368,.432,.553,.984,21,0,0,0,1,0
3198,OAK,2021-08-03,,SDP,L 1-8,36,33,1,7,3,3,0,1,1,4,0,3,11,.212,.278,.394,.672,13,0,0,0,0,0
3199,MIN,2021-08-03,@,CIN,W 7-5,41,35,7,9,3,4,0,2,7,0,0,6,9,.257,.366,.543,.909,19,1,0,0,0,0
3200,STL,2021-08-03,,ATL,L 1-6,34,33,1,8,7,1,0,0,1,0,0,1,8,.242,.265,.273,.537,9,2,0,0,0,0
3201,TBR,2021-08-03,,SEA,L 2-4,36,33,2,7,6,0,0,1,1,0,0,3,10,.212,.278,.303,.581,10,1,0,0,0,0
3202,SEA,2021-08-03,@,TBR,W 4-2,37,33,4,6,3,1,0,2,4,0,1,3,7,.182,.243,.394,.637,13,0,0,0,1,0
3203,ARI,2021-08-03,,SFG,W 3-1,39,30,3,7,3,4,0,0,3,0,0,8,8,.233,.395,.367,.761,11,0,0,1,0,0
3204,ATL,2021-08-03,@,STL,W 6-1,37,34,6,10,8,0,0,2,5,0,0,3,5,.294,.351,.471,.822,16,3,0,0,0,0
3205,PHI,2021-08-03,@,WSN,W 5-4,35,34,5,7,3,0,0,4,5,0,0,1,8,.206,.229,.559,.787,19,0,0,0,0,0
3206,CHC,2021-08-03,@,COL,L 6-13,36,34,6,8,4,3,0,1,5,0,0,2,9,.235,.278,.412,.690,14,1,0,0,0,0
3207,NYM,2021-08-03,@,MIA,L 4-5,36,29,4,5,2,3,0,0,4,0,0,4,7,.172,.278,.276,.554,8,1,1,0,2,0
3208,LAD,2021-08-03,,HOU,L 0-3,37,33,0,5,5,0,0,0,0,0,0,3,13,.152,.243,.152,.395,5,0,1,0,0,0
3209,PIT,2021-08-03,@,MIL,W 8-5 (10),46,37,8,8,6,2,0,0,8,2,0,8,9,.216,.356,.270,.626,10,1,0,1,0,0
3210,CIN,2021-08-03,,MIN,L 5-7,37,34,5,9,4,2,0,3,5,0,0,3,13,.265,.324,.588,.913,20,2,0,0,0,0
3211,MIA,2021-08-03,,NYM,W 5-4,35,33,5,10,6,2,0,2,5,0,0,2,7,.303,.343,.545,.888,18,0,0,0,0,0
3212,SDP,2021-08-03,@,OAK,W 8-1,44,41,8,14,11,2,0,1,8,0,0,3,9,.341,.386,.463,.850,19,0,0,0,0,0
3213,WSN,2021-08-03,,PHI,L 4-5,37,35,4,8,7,0,0,1,4,0,0,2,8,.229,.270,.314,.585,11,0,0,0,0,0
3214,MIL,2021-08-03,,PIT,L 5-8 (10),43,39,5,9,5,3,0,1,5,1,0,4,7,.231,.302,.385,.687,15,0,0,0,0,1
3215,CHC,2021-08-04,@,COL,W 3-2,38,36,3,10,9,1,0,0,3,0,2,2,9,.278,.316,.306,.621,11,0,0,0,0,0
3216,NYM,2021-08-04,@,MIA,W 5-3,44,40,5,11,7,3,0,1,3,1,0,4,9,.275,.341,.425,.766,17,1,0,0,0,1
3217,LAD,2021-08-04,,HOU,W 7-5,37,33,7,9,3,2,0,4,7,0,0,3,6,.273,.351,.697,1.048,23,1,1,0,0,0
3218,PIT,2021-08-04,@,MIL,L 2-4,38,32,2,7,3,3,1,0,2,0,1,4,13,.219,.297,.375,.672,12,0,0,1,1,1
3219,CIN,2021-08-04,,MIN,W 6-5,37,30,6,9,6,2,0,1,6,0,0,5,7,.300,.400,.467,.867,14,1,0,2,0,0
3220,MIA,2021-08-04,,NYM,L 3-5,34,34,3,7,3,3,0,1,3,0,0,0,12,.206,.206,.382,.588,13,0,0,0,0,0
3221,SDP,2021-08-04,@,OAK,L 4-5 (10),40,38,4,11,8,3,0,0,4,0,1,0,10,.289,.308,.368,.676,14,1,1,1,0,0
3222,WSN,2021-08-04,,PHI,L 5-9,36,34,5,7,3,0,0,4,5,0,0,2,5,.206,.250,.559,.809,19,0,0,0,0,0
3223,MIL,2021-08-04,,PIT,W 4-2,34,32,4,8,5,2,0,1,4,0,0,2,6,.250,.294,.406,.700,13,0,0,0,0,0
3224,CHW,2021-08-04,,KCR,L 1-9,32,30,1,4,3,0,0,1,1,0,0,2,10,.133,.188,.233,.421,7,0,0,0,0,0
3225,HOU,2021-08-04,@,LAD,L 5-7,36,35,5,8,5,0,0,3,5,1,0,1,15,.229,.250,.486,.736,17,0,0,0,0,0
3226,BAL,2021-08-04,@,NYY,L 3-10,32,30,3,6,5,0,0,1,3,1,0,1,13,.200,.219,.300,.519,9,1,0,0,1,0
